date,vw
2014-01-31,-0.0403458384192082
2014-02-28,0.023228858886041374
2014-03-31,0.0033593366594299435
2014-04-30,-0.008747153357301644
2014-05-30,0.03048134486035016
2014-06-30,0.033543309632903376
2014-07-31,0.01678443343313746
2014-08-29,-0.00964807456436916
2014-09-30,-0.03591961219840798
2014-10-31,0.005906548934870323
2014-11-28,-0.009724307858277883
2014-12-31,-0.012147978093102186
2015-01-30,0.01579780315072501
2015-02-27,0.04924447600426505
2015-03-31,0.0012147819084220078
2015-04-30,0.03837706491537529
2015-05-29,-0.0015712594437262799
2015-06-30,-0.028407682737017843
2015-07-31,-0.0007844496562638461
2015-08-31,-0.07983661031109922
2015-09-30,-0.05437184249284605
2015-10-30,0.08905874187613
2015-11-30,-0.008141910753056298
2015-12-31,0.011283692735004954
2016-01-29,-0.0841608561275458
2016-02-29,-0.026685659749180843
2016-03-31,0.07405011940976218
2016-04-29,0.03438421403013434
2016-05-31,-0.014906775624698854
2016-06-30,-0.016330651442132985
2016-07-29,0.07143955039148027
2016-08-31,1.2036040440087366e-05
2016-09-30,0.01769292524378961
2016-10-31,0.00801476179220987
2016-11-30,-0.01701610214288169
2016-12-30,0.006683590354233745
2017-01-31,0.04135812637218026
2017-02-28,0.02107198459456889
2017-03-31,0.007732858177485457
2017-04-28,0.0035853568401641293
2017-05-31,0.01454196468074922
2017-06-30,0.013454223463753889
2017-07-31,0.03167035109072775
2017-08-31,0.0002686130151001209
2017-09-29,0.009240972539303895
2017-10-31,0.033873700240923545
2017-11-30,0.022253761870458747
2017-12-29,0.01618716016572428
2018-01-31,0.04389335150817857
2018-02-28,-0.025278348843201036
2018-03-30,-0.028306047169128698
2018-04-30,0.013406848696210656
2018-05-31,-0.008639777072155116
2018-06-29,-0.017113929427930562
2018-07-31,0.013947251329028501
2018-08-31,-0.009841112947684229
2018-09-28,0.017475058280205357
2018-10-31,-0.07987975005622823
2018-11-30,0.010447179975125008
2018-12-31,-0.04748728473790312
2019-01-31,0.06297387877447772
2019-02-28,0.013071419813607349
2019-03-29,0.008996699289400651
2019-04-30,0.014385080657441963
2019-05-31,-0.03766184416881435
2019-06-28,0.04465900754985222
2019-07-31,-0.0014780259159512918
2019-08-30,-0.029532195887878438
2019-09-30,0.03169675369381878
2019-10-31,0.04222503010332253
2019-11-29,0.0006623396556880351
2019-12-31,0.02658707330149481
2020-01-31,-0.018143769990916984
2020-02-28,-0.08249361081516099
2020-03-31,-0.1144225119748022
2020-04-30,0.06571679089092805
2020-05-29,0.03326311885969749
2020-06-30,0.022126715417788746
2020-07-31,-0.007133950791691719
2020-08-31,0.06659854055011025
2020-09-30,-0.015582118169318844
2020-10-30,-0.011147110377491894
2020-11-30,0.1329161675884339
2020-12-31,0.04500289559550907
2021-01-29,-0.00443873334966188
2021-02-26,0.02976928978150381
2021-03-31,0.014927497624814804
2021-04-30,-0.0021535350922432055
2021-05-31,0.021788004063490993
2021-06-30,-0.00945404185217002
2021-07-30,-0.018585207178369225
2021-08-31,0.023361322546788174
2021-09-30,0.012012331198326797
2021-10-29,-0.011896039621772693
2021-11-30,-0.038265574352783355
2021-12-31,0.029350871381029615
2022-01-31,-0.03372838335878883
2022-02-28,0.0021485994101690673
2022-03-31,0.016635737644855077
2022-04-29,-0.06826685772824925
2022-05-31,0.008683734685689224
2022-06-30,-0.07132650984565889
2022-07-29,0.042121415364376344
2022-08-31,-0.020613194507011615
2022-09-30,-0.10057704202142291
2022-10-31,0.013649743235853764
2022-11-30,0.10891340253797246
2022-12-30,0.0018389985741436659
2023-01-31,0.06467269147848866
2023-02-28,-0.04508453255103364
2023-03-31,0.026965885999754056
2023-04-28,0.006932858975112496
2023-05-31,-0.008970013094305552
2023-06-30,0.04594195436308639
2023-07-31,0.037765526277062915
2023-08-31,-0.03149946704070832
2023-09-29,-0.017255980955966393
2023-10-31,-0.05054634427035151
2023-11-30,0.06964005472205957
2023-12-29,0.05166690148573923
2024-01-31,0.02182674985769495
2024-02-29,0.02732948994026561
2024-03-29,0.025245956405632076
2024-04-30,-0.03477516190968741
2024-05-31,0.011938832319432902
2024-06-28,-0.005782096267920974
2024-07-31,0.048158420021741546
2024-08-30,0.0141789238326747
2024-09-30,0.020409372551033863
2024-10-31,-0.043883274665249675
2024-11-29,0.003222483927099257
2024-12-31,-0.009879888789114616
2025-01-31,0.014732810816944303
2025-02-28,-0.008825849403990395
2025-03-31,0.004034043447141259
2025-04-30,0.05506506557113955
2025-05-30,0.03866117694017075
2025-06-30,0.02285892640434826
2025-07-31,-0.00022659041285844886
2025-08-29,0.06166295025496488
2025-09-30,0.020372289126210988
2025-10-31,0.028072689516782982
2025-11-28,-0.006469133677908644
2025-12-31,0.007292430941722383
